Exposure;LicAge;RecordBeg;RecordEnd;Gender;MariStat;SocioCateg;VehUsage;DrivAge;HasKmLimit;ClaimAmount;ClaimNbResp;ClaimNbNonResp;ClaimNbParking;ClaimNbFireTheft;ClaimNbWindscreen;OutUseNb;RiskArea;BonusMalus;ClaimInd;ObtLic
0.333;75;01/09/2004;NA;Male;Alone;CSP50;Private+trip to office;24;0;0;0;0;0;0;0;0;6;90;0;18
0.75;95;01/01/2004;01/10/2004;Female;Alone;CSP55;Private+trip to office;26;0;398.695468277946;1;0;0;0;0;0;7;106;1;19
0.249;104;01/10/2004;NA;Female;Alone;CSP55;Private+trip to office;27;0;0;1;0;0;0;1;0;7;100;0;19
0.151;185;03/01/2004;28/02/2004;Male;Other;CSP50;Private;35;0;0;1;0;0;0;0;0;7;50;0;20
0.475;425;10/07/2004;NA;Male;Other;CSP50;Private+trip to office;54;0;0;1;0;0;0;2;0;7;50;0;19
0.602;133;01/01/2004;08/08/2004;Male;Alone;CSP50;Private;29;0;0;0;0;0;0;0;0;7;80;0;18
0.403;420;09/04/2004;04/09/2004;Female;Other;CSP55;Private;55;0;0;0;0;0;0;1;1;11;62;0;20
0.003;617;30/12/2004;NA;Female;Other;CSP60;Private;71;1;0;0;1;0;0;0;0;6;50;0;20
0.169;57;27/04/2004;28/06/2004;Female;Other;CSP50;Private+trip to office;23;0;0;0;1;0;0;0;0;9;80;0;19
0.003;628;30/04/2004;01/05/2004;Male;Other;CSP60;Private;72;0;0;2;0;0;0;0;0;9;68;0;20
0.666;629;01/05/2004;NA;Male;Other;CSP60;Private;72;0;0;2;0;0;0;0;0;9;68;0;20
0.25;167;01/01/2004;01/04/2004;Male;Other;CSP48;Professional;32;0;0;0;0;0;0;1;0;3;64;0;19
0.53;170;01/04/2004;12/10/2004;Male;Other;CSP48;Professional;32;0;0;0;0;0;0;1;0;3;60;0;18
0.246;326;01/01/2004;30/03/2004;Female;Other;CSP55;Professional;47;0;0;1;1;0;0;0;1;10;57;0;20
0.753;328;30/03/2004;NA;Female;Other;CSP55;Professional;47;0;0;1;1;0;0;0;1;10;71;0;20
0.129;194;01/01/2004;18/02/2004;Male;Alone;CSP50;Private;37;0;0;0;2;0;0;0;0;9;95;0;21
0.08;303;10/08/2004;09/09/2004;Male;Other;CSP50;Private+trip to office;46;0;0;0;0;0;0;2;0;6;76;0;21
0.311;304;09/09/2004;NA;Male;Other;CSP50;Private+trip to office;47;0;0;0;0;0;0;2;0;6;76;0;22
0.666;429;01/01/2004;01/09/2004;Male;Other;CSP42;Professional run;57;0;0;1;2;0;0;1;0;11;51;0;22
0.602;564;10/03/2004;17/10/2004;Male;Other;CSP60;Private;70;0;0;0;0;0;0;0;0;11;50;0;23
0.206;571;17/10/2004;NA;Male;Other;CSP60;Private;70;0;0;0;0;0;0;0;0;11;50;0;23
0.691;301;01/01/2004;10/09/2004;Male;Other;CSP50;Professional;47;0;1116.41329305136;0;0;0;0;3;0;7;50;1;22
0.78;557;17/03/2004;28/12/2004;Male;Other;CSP60;Private;68;0;0;1;0;0;0;3;0;6;50;0;22
0.009;566;28/12/2004;NA;Male;Other;CSP60;Private;69;0;0;1;0;0;0;2;0;6;50;0;22
0.75;404;01/01/2004;01/10/2004;Male;Alone;CSP50;Private+trip to office;52;1;0;0;0;0;0;0;0;9;50;0;19
1;354;01/01/2004;NA;Male;Other;CSP1;Private+trip to office;48;0;0;0;1;1;0;0;0;9;50;0;19
0.705;351;01/01/2004;15/09/2004;Female;Other;CSP50;Private+trip to office;47;0;0;0;0;0;0;0;0;6;50;0;18
0.68;362;18/02/2004;23/10/2004;Male;Other;CSP1;Professional;52;0;0;0;0;0;0;0;0;7;50;0;22
0.189;370;23/10/2004;NA;Male;Other;CSP1;Professional;53;0;0;0;0;0;0;0;0;7;50;0;23
0.833;577;01/01/2004;01/11/2004;Male;Other;CSP50;Professional;67;0;0;0;0;0;0;0;0;10;50;0;19
0.233;189;07/10/2004;NA;Male;Other;CSP50;Private+trip to office;33;0;0;0;0;1;0;0;0;11;76;0;18
0.002;64;23/04/2004;24/04/2004;Female;Other;CSP50;Professional;23;0;0;0;0;0;0;0;1;7;76;0;18
0.353;64;24/04/2004;01/09/2004;Female;Other;CSP50;Professional;23;0;0;0;0;0;0;0;1;7;76;0;18
0.439;522;23/07/2004;NA;Male;Alone;CSP60;Private;66;0;461.496072507553;1;1;2;0;0;0;10;50;1;23
0.505;193;01/01/2004;03/07/2004;Female;Other;CSP50;Private+trip to office;36;0;0;0;1;0;0;1;0;9;50;0;20
0.161;199;03/07/2004;01/09/2004;Female;Other;CSP50;Private+trip to office;36;0;0;0;1;0;0;0;0;9;50;0;20
0.333;201;01/09/2004;NA;Female;Other;CSP50;Private+trip to office;36;0;0;0;1;0;0;0;0;9;50;0;20
0.666;52;01/01/2004;01/09/2004;Male;Alone;CSP50;Private;22;0;1297.71027190332;0;1;0;0;2;0;6;80;1;18
0.062;60;01/09/2004;24/09/2004;Male;Alone;CSP50;Private;23;0;0;0;2;0;0;2;0;6;76;0;18
0.666;79;01/01/2004;01/09/2004;Female;Alone;CSP50;Private+trip to office;29;0;0;0;1;0;1;0;1;3;76;0;23
0.142;192;30/04/2004;21/06/2004;Male;Other;CSP50;Private+trip to office;34;1;0;1;0;0;0;0;0;10;100;0;18
0.666;124;01/01/2004;01/09/2004;Male;Alone;CSP50;Private+trip to office;32;0;-812.613897280967;0;0;0;0;2;0;8;80;0;22
0.333;132;01/09/2004;NA;Male;Alone;CSP50;Private+trip to office;32;0;0;0;1;0;0;2;0;8;76;0;21
1;291;01/01/2004;NA;Male;Other;CSP46;Private+trip to office;47;0;0;0;0;0;0;1;0;5;50;0;23
1;154;01/01/2004;NA;Male;Other;CSP55;Private+trip to office;32;0;0;0;0;1;0;0;0;7;57;0;20
0.222;444;11/06/2004;01/09/2004;Male;Other;CSP60;Private;62;0;0;0;0;0;0;1;0;2;50;0;25
0.333;447;01/09/2004;NA;Male;Other;CSP60;Private;62;0;0;0;0;0;0;1;0;2;50;0;25
0.208;234;16/10/2004;NA;Male;Other;CSP50;Private+trip to office;37;0;77.5051359516616;0;0;0;0;0;0;3;51;1;18
0.347;327;23/04/2004;28/08/2004;Male;Other;CSP55;Private+trip to office;47;0;0;1;0;0;0;0;0;6;50;0;20
0.342;331;28/08/2004;NA;Male;Other;CSP55;Private+trip to office;47;0;0;1;0;0;0;0;0;6;50;0;20
0.508;272;01/01/2004;04/07/2004;Male;Other;CSP50;Private+trip to office;40;0;971.253172205438;0;0;0;0;1;0;7;50;1;18
0.737;578;01/01/2004;27/09/2004;Female;Other;CSP66;Professional;67;0;0;0;0;0;0;0;1;5;50;0;19
0.51;415;01/01/2004;05/07/2004;Male;Other;CSP55;Private+trip to office;56;0;0;0;0;0;0;0;0;6;50;0;22
1;737;01/01/2004;NA;Male;Other;CSP60;Private;79;0;0;0;1;0;1;1;0;4;50;0;18
0.666;239;01/01/2004;01/09/2004;Female;Other;CSP50;Private+trip to office;44;0;0;0;1;0;0;1;0;9;85;0;25
0.496;614;01/01/2004;30/06/2004;Male;Other;CSP60;Private;72;0;0;0;1;0;0;0;0;2;50;0;21
0.174;244;01/01/2004;04/03/2004;Male;Alone;CSP55;Private+trip to office;39;0;0;0;0;0;0;0;0;7;76;0;19
0.083;485;01/12/2004;NA;Female;Other;CSP60;Private;65;1;0;0;1;0;0;0;0;7;50;0;25
0.217;361;22/05/2004;10/08/2004;Female;Other;CSP60;Private;66;0;0;0;0;0;0;0;0;10;50;0;36
0.391;364;10/08/2004;NA;Female;Other;CSP60;Private;67;0;0;0;0;0;0;0;0;10;50;0;37
0.5;151;01/01/2004;01/07/2004;Female;Alone;CSP50;Private+trip to office;31;0;0;1;0;0;0;2;0;9;90;0;19
0.151;400;06/11/2004;31/12/2004;Male;Other;CSP55;Private+trip to office;51;0;0;0;1;0;0;0;0;6;50;0;18
0.001;401;31/12/2004;NA;Male;Other;CSP55;Private+trip to office;51;0;0;0;1;0;0;0;0;6;50;0;18
0.75;434;01/01/2004;01/10/2004;Male;Other;CSP66;Professional;54;0;2391.7250755287;0;0;0;0;0;0;9;50;1;18
0.249;443;01/10/2004;NA;Male;Other;CSP66;Professional;55;0;0;1;0;0;0;0;0;9;50;0;19
0.833;423;01/01/2004;01/11/2004;Male;Other;CSP60;Private;62;0;0;0;0;0;0;0;0;5;50;0;27
0.674;628;01/01/2004;04/09/2004;Male;Other;CSP66;Professional;70;0;0;2;1;1;0;1;1;9;86;0;18
0.039;515;17/09/2004;01/10/2004;Male;Other;CSP50;Private+trip to office;60;0;0;0;0;0;0;1;0;7;50;0;18
0.249;516;01/10/2004;NA;Male;Other;CSP50;Private+trip to office;61;0;0;0;0;0;0;1;0;7;50;0;18
0.173;380;29/10/2004;NA;Male;Other;CSP50;Private+trip to office;59;0;0;0;1;0;0;2;0;8;55;0;28
0.403;79;06/05/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;36;0;238.489123867069;0;0;0;0;1;0;9;72;1;30
0.249;84;01/10/2004;NA;Female;Other;CSP50;Private+trip to office;36;0;0;0;0;0;1;1;0;9;68;0;29
0.173;227;29/05/2004;01/08/2004;Male;Other;CSP50;Private+trip to office;44;0;0;1;1;0;0;1;3;9;95;0;26
0.416;230;01/08/2004;NA;Male;Other;CSP50;Private+trip to office;45;0;0;0;1;0;0;1;3;9;90;0;26
0.75;522;01/01/2004;01/10/2004;Male;Other;CSP48;Professional;61;0;0;0;0;0;0;0;0;9;50;0;18
0.75;192;01/01/2004;01/10/2004;Female;Other;CSP55;Private+trip to office;44;0;0;0;0;0;0;0;0;11;80;0;28
0.75;390;01/01/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;59;0;-855.808459214501;1;0;0;0;0;0;7;50;0;27
0.325;316;04/06/2004;01/10/2004;Male;Other;CSP50;Private;45;0;0;0;0;0;0;1;1;11;50;0;19
0.249;320;01/10/2004;NA;Male;Other;CSP50;Private;45;0;0;0;0;0;0;1;1;11;50;0;19
0.666;294;01/01/2004;01/09/2004;Female;Other;CSP50;Private+trip to office;43;0;2334.63897280967;1;2;2;0;0;0;4;50;1;19
0.203;755;25/05/2004;08/08/2004;Male;Other;CSP60;Private;82;0;0;0;0;0;0;0;0;6;50;0;20
0.397;758;08/08/2004;NA;Male;Other;CSP60;Private;82;0;0;0;0;0;0;0;0;6;50;0;19
0.129;296;01/01/2004;18/02/2004;Female;Other;CSP50;Private+trip to office;43;0;0;0;2;0;0;3;0;4;50;0;19
0.083;297;18/02/2004;18/03/2004;Female;Other;CSP50;Private+trip to office;43;0;0;0;2;0;0;3;0;4;50;0;19
0.047;133;14/09/2004;01/10/2004;Female;Other;CSP50;Private;29;1;0;0;0;0;0;0;0;9;57;0;18
0.249;134;01/10/2004;NA;Female;Other;CSP50;Private;29;1;0;0;0;0;0;0;0;9;57;0;18
0.75;260;01/01/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;40;0;0;0;0;0;0;0;0;10;57;0;19
0.211;106;15/07/2004;01/10/2004;Male;Other;CSP50;Private+trip to office;30;0;0;0;0;0;0;0;0;7;80;0;22
0.249;109;01/10/2004;NA;Male;Other;CSP50;Private+trip to office;30;0;0;0;0;0;0;0;0;7;76;0;21
0.539;531;25/03/2004;09/10/2004;Male;Other;CSP60;Private;62;0;0;0;0;2;0;0;0;7;50;0;18
0.358;61;21/07/2004;30/11/2004;Male;Alone;CSP50;Private+trip to office;23;0;0;0;0;0;2;1;0;8;80;0;18
0.532;433;08/03/2004;20/09/2004;Male;Other;CSP50;Private+trip to office;54;0;0;0;0;0;0;0;0;9;50;0;18
0.3;545;13/09/2004;NA;Male;Other;CSP60;Private;68;0;0;1;0;0;0;0;0;8;50;0;23
0.381;396;14/05/2004;01/10/2004;Male;Other;CSP50;Private+trip to office;52;0;0;0;0;0;0;0;0;7;50;0;19
0.249;401;01/10/2004;NA;Male;Other;CSP50;Private+trip to office;52;0;0;0;0;0;0;0;0;7;50;0;19
0.17;313;30/10/2004;NA;Female;Other;CSP50;Professional;47;0;0;1;0;0;0;0;0;10;50;0;21
1;420;01/01/2004;NA;Female;Other;CSP60;Private;60;0;1006.11752265861;0;0;0;0;0;0;10;50;1;25
0.42;510;30/04/2004;01/10/2004;Female;Other;CSP60;Private;72;0;0;0;0;0;0;0;0;7;52;0;30
0.249;516;01/10/2004;NA;Female;Other;CSP60;Private;72;0;0;0;0;0;0;0;0;7;50;0;29
0.555;212;11/06/2004;NA;Female;Other;CSP50;Private+trip to office;36;0;0;0;0;0;0;0;0;9;50;0;19
0.907;499;01/01/2004;28/11/2004;Male;Other;CSP60;Private;63;0;0;0;0;0;0;1;0;8;50;0;22
1;173;01/01/2004;NA;Male;Other;CSP50;Private+trip to office;38;0;290.791540785498;1;1;0;0;0;0;10;90;1;24
0.628;278;15/05/2004;NA;Female;Other;CSP55;Private+trip to office;41;0;0;1;0;0;0;0;0;5;50;0;18
0.514;410;26/03/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;56;0;0;0;0;0;0;0;2;7;50;0;22
0.249;417;01/10/2004;NA;Female;Other;CSP50;Private+trip to office;57;0;0;0;0;0;0;0;4;7;50;0;23
0.5;204;18/03/2004;18/09/2004;Female;Other;CSP50;Private;44;0;0;0;0;0;0;0;1;5;50;0;27
0.036;210;18/09/2004;01/10/2004;Female;Other;CSP50;Private;44;0;0;0;0;0;0;0;1;5;50;0;27
0.249;211;01/10/2004;NA;Female;Other;CSP50;Private;44;0;0;0;0;0;0;0;1;5;50;0;27
0.142;97;10/08/2004;01/10/2004;Male;Other;CSP50;Private+trip to office;26;0;0;2;0;0;1;0;0;9;95;0;18
0.249;99;01/10/2004;NA;Male;Other;CSP50;Private+trip to office;26;0;0;2;0;0;1;0;0;9;118;0;18
0.058;101;10/12/2004;NA;Male;Alone;CSP50;Private+trip to office;32;0;0;1;0;0;0;0;0;11;95;0;24
0.042;253;16/12/2004;NA;Male;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;0;7;52;0;18
0.166;317;01/01/2004;01/03/2004;Male;Other;CSP50;Private+trip to office;45;0;0;0;0;1;0;0;0;5;50;0;19
0.681;541;26/01/2004;01/10/2004;Male;Other;CSP60;Private;71;0;0;0;1;0;0;0;0;7;50;0;26
0.249;550;01/10/2004;NA;Male;Other;CSP60;Private;72;0;0;0;1;0;0;0;0;7;50;0;27
0.389;404;11/05/2004;01/10/2004;Female;Other;CSP60;Private;67;0;0;0;0;0;0;0;0;9;50;0;34
0.249;409;01/10/2004;NA;Female;Other;CSP60;Private;68;0;0;0;0;0;0;0;0;9;50;0;34
0.689;229;23/01/2004;01/10/2004;Female;Other;CSP50;Professional;37;0;0;0;1;0;0;0;0;10;50;0;18
0.249;238;01/10/2004;NA;Female;Other;CSP50;Professional;38;0;0;0;1;0;0;0;0;10;50;0;19
0.583;315;01/01/2004;01/08/2004;Female;Other;CSP50;Private;57;0;0;1;1;1;0;1;1;7;50;0;31
1;183;01/01/2004;NA;Male;Other;CSP50;Private+trip to office;34;0;0;1;0;0;0;0;0;7;59;0;19
0.278;641;21/09/2004;NA;Male;Other;CSP60;Private;77;0;0;0;0;0;0;2;0;7;50;0;24
0.666;397;01/01/2004;01/09/2004;Male;Other;CSP50;Private;51;0;0;0;0;0;0;0;0;11;50;0;18
0.083;405;01/09/2004;01/10/2004;Male;Other;CSP50;Private;52;0;0;0;0;0;0;0;0;6;50;0;19
0.249;406;01/10/2004;NA;Male;Other;CSP50;Private;52;0;0;0;0;0;0;0;0;6;50;0;19
0.804;81;01/01/2004;21/10/2004;Female;Alone;CSP50;Private+trip to office;26;0;0;0;1;0;0;0;1;9;72;0;20
0.75;202;01/01/2004;01/10/2004;Female;Other;CSP50;Private+trip to office;36;1;0;0;0;0;0;0;0;7;68;0;20
0.249;203;01/10/2004;NA;Male;Other;CSP48;Professional;35;0;0;0;0;0;0;0;0;9;57;0;19
0.807;124;01/01/2004;22/10/2004;Female;Other;CSP50;Private+trip to office;31;0;0;0;1;0;1;0;0;11;90;0;21
0.807;320;01/01/2004;22/10/2004;Male;Other;CSP50;Private+trip to office;45;0;0;0;0;0;0;1;0;7;50;0;19
0.192;661;22/10/2004;NA;Male;Other;CSP60;Private;73;0;0;0;1;0;0;1;0;9;50;0;18
0.503;411;30/06/2004;NA;Male;Other;CSP50;Private+trip to office;53;0;0;0;1;0;0;0;0;7;57;0;19
0.75;284;01/01/2004;01/10/2004;Male;Other;CSP55;Private+trip to office;43;0;0;1;1;0;0;0;0;4;50;0;20
0.658;496;04/03/2004;01/11/2004;Female;Other;CSP60;Private;73;1;0;0;1;0;0;0;0;11;50;0;32
0.023;90;23/10/2004;01/11/2004;Male;Other;CSP50;Private+trip to office;27;0;0;0;0;0;0;0;0;4;76;0;20
0.166;91;01/11/2004;NA;Male;Other;CSP50;Private+trip to office;27;0;0;0;0;0;0;0;0;4;76;0;20
0.083;126;01/12/2004;NA;Male;Other;CSP50;Private+trip to office;28;0;0;1;1;1;0;0;0;7;100;0;18
0.823;356;01/01/2004;28/10/2004;Male;Other;CSP50;Professional;49;0;0;1;0;0;0;1;0;7;52;0;20
0.818;291;01/01/2004;26/10/2004;Female;Other;CSP50;Private;43;0;0;1;0;0;0;1;0;6;67;0;19
0.181;300;26/10/2004;NA;Female;Other;CSP50;Private+trip to office;44;0;0;1;0;0;0;1;1;6;67;0;19
0.901;52;01/01/2004;26/11/2004;Female;Alone;CSP55;Private+trip to office;30;0;0;2;0;0;0;0;0;10;125;0;26
0.098;62;26/11/2004;NA;Female;Alone;CSP55;Private+trip to office;30;0;0;1;0;0;0;0;0;10;100;0;25
0.236;517;06/07/2004;01/10/2004;Male;Other;CSP66;Professional;62;0;0;1;0;0;0;1;0;10;50;0;19
0.923;408;29/01/2004;NA;Female;Other;CSP50;Private+trip to office;53;1;0;0;0;0;0;0;0;6;55;0;19
0.826;291;01/01/2004;29/10/2004;Male;Other;CSP50;Professional run;43;0;0;0;0;0;0;0;0;7;50;0;19
0.478;335;21/01/2004;13/07/2004;Male;Other;CSP50;Private;57;1;0;1;0;0;0;0;0;7;50;0;30
0.3;341;13/07/2004;01/11/2004;Male;Other;CSP50;Private;57;0;0;0;0;0;0;0;0;7;50;0;29
0.166;345;01/11/2004;NA;Male;Other;CSP50;Private;58;0;0;0;0;0;0;0;0;7;50;0;30
0.833;455;01/01/2004;01/11/2004;Female;Other;CSP55;Private+trip to office;56;0;0;1;0;0;0;2;0;6;50;0;19
0.81;106;01/01/2004;23/10/2004;Female;Other;CSP50;Private+trip to office;31;0;0;1;1;0;0;0;0;10;100;0;23
0.833;241;01/01/2004;01/11/2004;Male;Other;CSP55;Private+trip to office;38;0;0;0;0;0;0;0;0;6;50;0;18
0.208;236;16/09/2004;01/12/2004;Female;Other;CSP50;Private+trip to office;38;0;0;0;0;0;0;0;0;10;50;0;19
0.083;239;01/12/2004;NA;Female;Other;CSP50;Private+trip to office;39;0;0;0;0;0;0;0;0;10;50;0;20
0.237;415;01/01/2004;27/03/2004;Male;Other;CSP50;Private+trip to office;53;0;0;0;0;0;0;1;0;6;50;0;19
0.25;412;01/01/2004;01/04/2004;Male;Other;CSP46;Professional;56;0;0;0;0;0;0;0;0;5;50;0;22
0.086;415;01/04/2004;02/05/2004;Male;Other;CSP46;Professional;57;0;0;0;0;0;0;0;0;5;50;0;23
0.663;416;02/05/2004;NA;Male;Other;CSP46;Professional;57;0;0;0;0;0;0;0;0;5;50;0;23
0.442;306;22/06/2004;01/12/2004;Male;Other;CSP60;Private;75;0;0;0;0;0;0;0;0;10;50;0;50
0.083;312;01/12/2004;NA;Male;Other;CSP60;Private;76;0;0;0;0;0;0;0;0;10;50;0;50
0.717;54;13/02/2004;01/11/2004;Female;Other;CSP60;Private;66;1;4472.29848942598;0;0;0;0;0;0;6;80;1;62
0.043;63;01/11/2004;17/11/2004;Female;Other;CSP60;Private;67;1;0;1;0;0;0;0;0;6;100;0;62
0.122;63;17/11/2004;NA;Female;Other;CSP60;Private;67;0;0;1;0;0;0;0;0;6;100;0;62
0.222;317;11/06/2004;01/09/2004;Female;Other;CSP55;Private+trip to office;50;0;0;0;0;0;0;0;0;6;50;0;24
0.333;320;01/09/2004;NA;Female;Other;CSP55;Private+trip to office;50;0;0;0;0;0;0;0;0;6;50;0;24
0.754;249;30/01/2004;01/11/2004;Male;Other;CSP46;Professional;38;0;0;0;1;0;0;1;0;7;50;0;18
0.166;259;01/11/2004;NA;Male;Other;CSP46;Professional;39;0;0;0;1;0;0;1;0;7;50;0;18
0.215;249;01/01/2004;19/03/2004;Male;Other;CSP1;Professional;43;0;2709.96978851964;1;0;0;1;0;0;11;80;1;23
0.68;251;19/03/2004;24/11/2004;Male;Other;CSP1;Professional;43;0;0;2;0;0;1;0;0;11;80;0;23
0.103;259;24/11/2004;NA;Male;Other;CSP1;Professional;44;0;0;2;0;0;1;0;0;11;100;0;23
0.83;192;09/01/2004;08/11/2004;Female;Other;CSP50;Private+trip to office;34;0;0;0;0;0;0;0;1;10;57;0;18
0.147;202;08/11/2004;NA;Female;Other;CSP50;Private+trip to office;35;0;0;0;0;0;0;0;1;10;57;0;19
0.486;177;06/05/2004;01/11/2004;Male;Other;CSP50;Private;33;0;0;0;0;0;0;0;0;11;57;0;19
0.166;183;01/11/2004;NA;Male;Other;CSP50;Private;33;0;0;0;0;0;0;0;0;11;54;0;18
0.53;489;05/05/2004;16/11/2004;Male;Other;CSP60;Private;59;0;0;1;0;0;0;0;0;3;55;0;19
0.125;495;16/11/2004;NA;Male;Other;CSP60;Private;60;0;0;1;0;0;0;0;0;3;52;0;19
0.841;408;01/01/2004;04/11/2004;Male;Other;CSP60;Private;67;0;0;1;0;0;0;0;0;9;77;0;33
0.333;409;01/01/2004;01/05/2004;Female;Other;CSP50;Private+trip to office;54;0;0;0;2;0;0;0;0;7;50;0;20
0.833;356;01/01/2004;01/11/2004;Male;Other;CSP50;Private+trip to office;48;0;0;0;0;0;0;0;0;5;50;0;19
0.002;244;26/02/2004;27/02/2004;Female;Other;CSP50;Private+trip to office;40;0;0;0;1;0;0;1;0;9;76;0;20
0.095;244;27/02/2004;01/04/2004;Female;Other;CSP50;Private+trip to office;40;0;0;0;1;0;0;1;0;9;76;0;20
0.202;246;01/04/2004;14/06/2004;Female;Other;CSP50;Private+trip to office;40;0;0;0;1;0;0;1;0;9;72;0;20
0.547;248;14/06/2004;NA;Female;Other;CSP50;Private+trip to office;40;0;0;0;1;0;0;1;0;9;72;0;20
0.419;122;01/01/2004;02/06/2004;Female;Other;CSP55;Private+trip to office;35;1;0;0;1;0;0;0;0;6;60;0;25
0.482;127;02/06/2004;26/11/2004;Female;Other;CSP55;Private+trip to office;35;0;0;0;1;0;0;0;0;6;60;0;25
0.003;368;30/06/2004;01/07/2004;Male;Other;CSP50;Professional;49;0;0;1;0;0;0;1;2;9;50;0;19
0.499;369;01/07/2004;NA;Male;Other;CSP50;Professional;49;0;0;1;0;0;0;1;2;9;50;0;19
0.189;198;23/09/2004;01/12/2004;Male;Other;CSP50;Private+trip to office;35;0;0;0;0;0;0;0;0;10;57;0;19
0.083;201;01/12/2004;NA;Male;Other;CSP50;Private+trip to office;36;0;544.833534743202;0;0;0;0;0;0;10;54;1;20
0.837;359;30/01/2004;01/12/2004;Female;Other;CSP55;Private;52;0;0;0;0;0;0;0;0;10;50;0;23
0.083;370;01/12/2004;NA;Female;Other;CSP55;Private;52;0;0;0;0;0;0;0;0;10;50;0;22
0.75;52;13/02/2004;13/11/2004;Female;Alone;CSP50;Private+trip to office;30;0;0;0;1;0;0;0;0;6;80;0;26
0.133;61;13/11/2004;NA;Female;Alone;CSP50;Private+trip to office;31;0;0;0;1;0;0;0;0;6;76;0;26
0.577;161;03/06/2004;NA;Male;Other;CSP55;Private+trip to office;31;0;97.0051359516616;0;0;1;0;3;0;7;64;1;18
0.423;247;29/07/2004;NA;Male;Other;CSP55;Private;38;0;0;0;0;0;0;1;0;7;59;0;18
0.125;512;16/11/2004;NA;Male;Other;CSP60;Private;60;0;0;0;1;0;0;0;0;10;50;0;18
0.408;261;04/06/2004;01/11/2004;Female;Other;CSP50;Private+trip to office;40;0;0;1;0;0;0;0;0;10;79;0;19
0.166;266;01/11/2004;NA;Female;Other;CSP50;Private+trip to office;40;0;0;0;0;0;0;0;0;10;75;0;18
0.879;134;01/01/2004;18/11/2004;Female;Alone;CSP50;Private+trip to office;32;0;0;0;0;0;0;0;0;10;68;0;21
0.833;59;01/01/2004;01/11/2004;Female;Alone;CSP50;Private+trip to office;24;0;0;0;0;1;0;1;0;7;83;0;20
0.882;106;01/01/2004;19/11/2004;Male;Alone;CSP50;Private;27;0;3309.21480362538;0;0;0;0;0;0;10;72;1;19
0.833;188;01/01/2004;01/11/2004;Male;Other;CSP55;Professional;34;0;0;0;0;0;0;0;0;8;80;0;19
0.534;683;19/05/2004;01/12/2004;Male;Other;CSP60;Private;75;1;0;0;1;0;0;0;0;10;50;0;19
0.083;690;01/12/2004;NA;Male;Other;CSP60;Private;76;1;0;0;1;0;0;0;0;10;50;0;19
0.4;523;07/06/2004;01/11/2004;Male;Other;CSP60;Private;62;0;0;0;2;0;0;0;0;11;50;0;19
0.166;528;01/11/2004;NA;Male;Other;CSP60;Private;62;0;0;0;2;0;0;0;0;11;50;0;18
0.27;311;24/07/2004;01/11/2004;Male;Other;CSP46;Private+trip to office;44;0;0;0;0;0;0;1;0;10;50;0;19
0.166;315;01/11/2004;NA;Male;Other;CSP46;Private+trip to office;44;0;0;0;0;0;0;1;0;10;50;0;18
0.916;179;01/01/2004;01/12/2004;Female;Other;CSP50;Private+trip to office;38;0;0;0;0;0;1;2;0;11;72;0;24
0.893;246;01/01/2004;23/11/2004;Male;Other;CSP50;Private+trip to office;38;0;0;0;0;0;0;1;0;9;50;0;18
0.542;211;16/04/2004;01/11/2004;Male;Other;CSP55;Private+trip to office;37;0;0;0;0;1;0;0;0;9;50;0;20
0.166;218;01/11/2004;NA;Male;Other;CSP55;Private+trip to office;37;0;0;0;0;1;0;0;0;9;50;0;19
0.103;465;24/11/2004;NA;Female;Other;CSP50;Private;58;0;0;0;0;0;0;0;0;7;50;0;20
0.794;180;15/03/2004;NA;Male;Other;CSP50;Private+trip to office;33;0;0;0;1;0;0;0;0;7;80;0;18
0.833;463;01/01/2004;01/11/2004;Male;Other;CSP60;Private;66;0;473.973716012085;0;0;1;0;1;0;8;50;1;28
0.002;281;28/06/2004;29/06/2004;Female;Other;CSP55;Private;41;1;0;0;0;0;0;0;0;10;50;0;18
0.423;281;29/06/2004;01/12/2004;Female;Other;CSP55;Private;41;1;75.9498489425982;0;0;0;0;0;0;10;50;1;18
0.083;287;01/12/2004;NA;Female;Other;CSP55;Private;42;1;0;0;0;0;0;1;0;10;50;0;19
0.002;573;11/05/2004;12/05/2004;Male;Other;CSP60;Private;65;0;0;1;0;0;0;0;0;8;50;0;18
0.636;573;12/05/2004;NA;Male;Other;CSP60;Private;65;0;0;1;0;0;0;0;0;8;50;0;18
0.833;155;01/01/2004;01/11/2004;Male;Other;CSP50;Private+trip to office;33;0;309.525679758308;0;0;0;1;1;0;5;72;1;21
0.155;165;05/11/2004;NA;Male;Other;CSP50;Private+trip to office;34;0;0;0;0;0;1;2;0;5;68;0;21
0.155;64;05/11/2004;NA;Male;Alone;CSP50;Professional;25;0;0;1;0;1;0;0;0;8;76;0;20
0.371;244;06/02/2004;20/06/2004;Male;Other;CSP50;Professional;38;0;0;0;0;0;0;0;0;10;50;0;18
0.833;448;01/01/2004;01/11/2004;Male;Other;CSP50;Professional;55;0;2299.36223564955;1;0;0;0;0;0;11;50;1;18
