"Exposure","LicAge","RecordBeg","RecordEnd","Gender","MariStat","SocioCateg","VehUsage","DrivAge","HasKmLimit","ClaimAmount","ClaimNbResp","ClaimNbNonResp","ClaimNbParking","ClaimNbFireTheft","ClaimNbWindscreen","OutUseNb","RiskArea","BonusMalus","ClaimInd"
0.428,459,2004-07-27,NA,"Female","Other","CSP50","Private",59,0,0,0,0,0,1,0,0,3,50,0
0.916,73,2004-01-01,2004-12-01,"Male","Other","CSP50","Private+trip to office",27,0,2924.68187311178,1,1,0,0,1,0,6,95,1
1,285,2004-01-01,NA,"Male","Other","CSP46","Professional",43,0,3160.39033232628,0,2,0,0,0,1,7,73,1
0.095,142,2004-08-27,2004-10-01,"Male","Other","CSP50","Private+trip to office",30,0,0,0,0,0,0,0,0,3,72,0
0.249,144,2004-10-01,NA,"Male","Other","CSP50","Private+trip to office",31,0,0,0,0,0,0,0,0,3,68,0
0.386,80,2004-08-12,NA,"Female","Other","CSP50","Private+trip to office",40,0,2346.78670694864,0,1,0,0,0,0,10,90,1
0.916,209,2004-01-01,2004-12-01,"Female","Other","CSP50","Private+trip to office",36,0,0,2,0,0,0,1,1,7,67,0
0.916,279,2004-01-01,2004-12-01,"Male","Other","CSP50","Private+trip to office",62,0,0,1,0,0,0,0,0,11,106,0
0.916,119,2004-01-01,2004-12-01,"Female","Other","CSP55","Private",28,0,0,0,0,0,0,1,0,4,57,0
0.5,403,2004-01-01,2004-07-01,"Male","Other","CSP55","Private+trip to office",51,0,353.615709969788,1,0,0,0,1,0,6,50,1
0.024,237,2004-01-01,2004-01-10,"Male","Other","CSP50","Professional run",37,0,0,1,1,0,0,1,0,7,61,0
0.892,237,2004-01-10,2004-12-01,"Male","Other","CSP50","Professional",37,0,1954.50090634441,1,1,0,0,1,0,7,73,1
0.708,461,2004-03-16,2004-12-01,"Male","Other","CSP46","Professional",56,0,0,0,0,0,0,0,0,10,50,0
0.083,470,2004-12-01,NA,"Male","Other","CSP46","Professional",57,0,0,0,0,0,0,0,0,10,50,0
0.333,373,2004-01-01,2004-05-01,"Male","Other","CSP50","Private+trip to office",50,0,0,0,0,0,0,1,0,6,50,0
0.098,357,2004-03-26,2004-05-01,"Male","Other","CSP55","Private+trip to office",50,0,0,0,0,0,0,0,0,6,50,0
0.666,359,2004-05-01,NA,"Male","Other","CSP55","Private+trip to office",50,0,0,0,0,0,0,0,0,6,50,0
0.595,422,2004-04-27,2004-12-01,"Male","Other","CSP49","Professional",53,0,0,0,1,0,1,0,0,7,50,0
0.633,339,2004-05-13,NA,"Female","Other","CSP60","Private",65,0,0,0,0,0,0,0,0,10,50,0
0.5,583,2004-01-01,2004-07-01,"Male","Other","CSP60","Private",77,0,0,0,0,0,0,0,0,10,50,0
0.916,373,2004-01-01,2004-12-01,"Male","Other","CSP42","Private+trip to office",49,0,0,0,0,1,0,2,0,7,50,0
0.499,480,2004-07-01,NA,"Male","Other","CSP60","Private",58,0,0,0,0,0,0,3,0,4,50,0
0.916,270,2004-01-01,2004-12-01,"Female","Alone","CSP1","Professional",42,0,39.8954682779456,1,1,0,0,0,0,10,61,1
0.534,273,2004-06-19,NA,"Male","Other","CSP50","Private+trip to office",41,0,0,1,0,0,0,2,0,10,78,0
0.916,397,2004-01-01,2004-12-01,"Male","Other","CSP50","Professional",52,0,0,0,0,0,0,0,0,9,50,0
0.09,82,2004-10-29,2004-12-01,"Female","Other","CSP50","Private+trip to office",24,0,0,0,0,1,0,0,1,7,68,0
0.019,84,2004-12-01,2004-12-08,"Female","Other","CSP50","Private+trip to office",25,0,0,0,0,1,0,0,1,7,68,0
0.064,84,2004-12-08,NA,"Female","Other","CSP50","Private+trip to office",25,0,0,0,0,1,0,0,1,7,68,0
0.916,356,2004-01-01,2004-12-01,"Female","Other","CSP55","Private+trip to office",50,0,0,0,1,0,0,0,0,10,50,0
0.25,530,2004-01-01,2004-04-01,"Female","Other","CSP60","Private",77,0,0,1,0,0,0,0,0,6,50,0
0.979,563,2004-01-01,2004-12-24,"Male","Other","CSP1","Professional",67,0,1922.32296072508,1,1,0,0,0,0,10,50,1
0.405,407,2004-08-05,NA,"Male","Other","CSP46","Professional",52,0,0,0,1,0,0,0,0,7,50,0
0.688,242,2004-01-01,2004-09-09,"Male","Other","CSP50","Private+trip to office",44,0,0,1,1,0,0,0,1,7,50,0
0.333,325,2004-01-01,2004-05-01,"Male","Other","CSP50","Private+trip to office",46,0,0,0,2,0,0,0,0,13,50,0
0.002,76,2004-03-04,2004-03-05,"Female","Alone","CSP50","Private+trip to office",24,0,0,1,0,0,0,1,0,7,95,0
0.752,76,2004-03-05,2004-12-06,"Female","Alone","CSP50","Private+trip to office",24,0,0,1,0,0,0,1,0,7,95,0
0.069,85,2004-12-06,NA,"Female","Alone","CSP50","Private+trip to office",25,0,0,1,0,0,0,1,0,7,90,0
0.1,594,2004-11-25,NA,"Male","Other","CSP60","Private",69,0,0,0,0,1,0,1,0,7,50,0
0.453,224,2004-06-18,2004-12-01,"Male","Alone","CSP1","Professional",39,0,0,1,1,0,0,0,0,11,95,0
0.083,230,2004-12-01,NA,"Male","Alone","CSP1","Professional",40,0,0,0,1,0,0,0,0,11,90,0
0.916,438,2004-01-01,2004-12-01,"Male","Other","CSP50","Professional",54,0,5210.64743202417,0,0,0,0,2,0,9,50,1
0.102,185,2004-10-23,2004-11-30,"Male","Other","CSP50","Private+trip to office",35,0,0,0,0,0,0,0,0,7,72,0
0.003,186,2004-11-30,2004-12-01,"Male","Other","CSP50","Private+trip to office",35,0,0,0,0,0,0,0,0,7,68,0
0.083,187,2004-12-01,NA,"Male","Other","CSP50","Private+trip to office",35,0,0,0,0,0,0,0,0,7,68,0
0.571,74,2004-01-01,2004-07-27,"Female","Other","CSP50","Private+trip to office",30,0,0,1,1,0,0,0,0,4,95,0
0.197,466,2004-10-20,NA,"Male","Other","CSP1","Professional",58,0,0,0,0,0,0,0,0,4,50,0
0.107,150,2004-01-01,2004-02-10,"Female","Alone","CSP50","Private+trip to office",30,0,0,0,1,0,0,0,0,7,72,0
0.463,151,2004-02-10,2004-07-27,"Female","Other","CSP50","Private+trip to office",30,0,525.321752265861,0,1,0,0,0,0,9,72,1
0.345,156,2004-07-27,2004-12-01,"Female","Other","CSP50","Private+trip to office",31,0,0,0,1,0,0,2,0,9,72,0
0.083,161,2004-12-01,NA,"Female","Other","CSP50","Private+trip to office",31,0,0,0,1,0,0,2,0,9,68,0
0.48,370,2004-07-08,NA,"Female","Other","CSP60","Private",72,0,0,0,0,0,0,0,0,7,50,0
0.827,94,2004-02-03,2004-12-01,"Male","Alone","CSP55","Private",29,1,0,1,0,0,0,0,0,10,79,0
0.687,488,2004-03-24,2004-12-01,"Male","Other","CSP1","Professional",60,0,0,1,0,1,0,1,0,11,95,0
0.083,497,2004-12-01,NA,"Male","Other","CSP1","Professional",61,0,0,1,0,1,0,1,0,11,90,0
0.099,183,2004-01-01,2004-02-07,"Male","Other","CSP50","Private+trip to office",33,0,0,0,1,0,0,0,0,11,54,0
0.189,182,2004-09-23,2004-12-01,"Female","Other","CSP50","Private",40,0,0,1,1,0,0,0,0,11,80,0
0.083,185,2004-12-01,NA,"Female","Other","CSP50","Private",41,0,0,1,1,0,0,0,0,11,76,0
0.631,121,2004-05-14,NA,"Male","Other","CSP50","Private+trip to office",29,0,0,0,0,0,0,1,0,10,90,0
0.023,97,2004-12-23,NA,"Male","Alone","CSP50","Private+trip to office",26,0,0,0,1,0,0,0,0,10,68,0
0.937,221,2004-01-24,NA,"Male","Alone","CSP50","Private+trip to office",37,0,0,0,0,0,0,0,0,6,50,0
0.439,168,2004-07-23,NA,"Male","Other","CSP55","Private+trip to office",45,0,0,0,0,0,0,0,0,8,50,0
0.725,435,2004-03-10,2004-12-01,"Male","Other","CSP50","Private+trip to office",59,0,291.015407854985,0,0,0,0,0,1,7,50,1
0.083,444,2004-12-01,NA,"Male","Other","CSP50","Private+trip to office",60,0,317.25498489426,0,0,0,0,1,1,7,50,1
0.042,488,2004-12-16,NA,"Male","Other","CSP60","Private",60,1,0,0,1,0,0,0,0,11,50,0
0.319,247,2004-03-06,2004-07-01,"Male","Other","CSP66","Professional",38,0,0,4,1,0,1,4,0,5,125,0
0.499,251,2004-07-01,NA,"Male","Other","CSP66","Professional",39,0,0,3,1,0,1,4,0,5,125,0
1,166,2004-01-01,NA,"Female","Other","CSP1","Professional",41,0,0,4,0,0,0,0,1,5,156,0
0.95,420,2004-01-19,NA,"Male","Other","CSP50","Private+trip to office",53,0,0,0,1,0,0,0,2,7,68,0
0.827,239,2004-03-03,NA,"Female","Other","CSP50","Private+trip to office",53,0,0,0,3,0,0,1,3,10,72,0
1,241,2004-01-01,NA,"Female","Other","CSP37","Private",49,0,0,0,1,0,0,0,0,10,62,0
0.061,338,2004-12-09,NA,"Male","Other","CSP50","Professional",51,0,0,0,0,0,0,1,0,11,57,0
0.45,429,2004-06-19,2004-12-01,"Female","Other","CSP46","Professional",60,0,0,1,0,0,0,1,0,5,50,0
0.083,435,2004-12-01,NA,"Female","Other","CSP46","Professional",60,0,0,1,0,0,0,1,0,5,50,0
0.916,422,2004-01-01,2004-12-01,"Male","Other","CSP47","Professional",54,0,0,0,0,2,1,1,1,8,50,0
0.166,309,2004-01-01,2004-03-01,"Female","Other","CSP50","Private+trip to office",46,0,0,2,2,1,0,0,0,10,78,0
0.833,311,2004-03-01,NA,"Female","Other","CSP50","Private+trip to office",46,0,0,2,2,1,0,0,0,10,74,0
0.319,297,2004-09-06,NA,"Male","Other","CSP42","Professional run",42,0,0,0,1,0,0,1,0,10,68,0
1,106,2004-01-01,NA,"Male","Other","CSP50","Private+trip to office",27,0,607.339577039275,0,0,0,0,1,0,3,72,1
0.708,267,2004-04-16,NA,"Male","Other","CSP50","Private+trip to office",56,0,0,0,1,0,0,0,0,6,65,0
0.236,386,2004-10-06,NA,"Male","Other","CSP50","Private+trip to office",50,0,0,1,2,0,0,1,0,11,50,0
0.416,106,2004-01-01,2004-06-01,"Female","Alone","CSP50","Private+trip to office",27,0,0,0,0,0,0,0,0,6,72,0
0.825,436,2004-03-04,NA,"Male","Other","CSP46","Private",54,0,0,1,0,0,0,0,0,9,50,0
0.566,445,2004-05-07,2004-12-01,"Male","Other","CSP50","Professional",55,0,0,1,0,0,0,1,0,7,76,0
0.083,452,2004-12-01,NA,"Male","Other","CSP50","Professional",55,0,0,1,0,0,0,1,0,7,72,0
0.016,197,2004-02-13,2004-02-19,"Female","Other","CSP50","Private+trip to office",34,0,0,2,1,0,0,0,0,11,90,0
0.8,237,2004-01-13,2004-11-01,"Female","Other","CSP50","Private+trip to office",38,0,0,0,3,0,0,0,1,11,60,0
0.916,639,2004-01-01,2004-12-01,"Male","Other","CSP60","Private",71,0,0,0,0,0,0,0,0,6,50,0
1,547,2004-01-01,NA,"Male","Other","CSP50","Private",63,0,0,0,0,0,0,0,0,7,50,0
0.65,454,2004-05-07,NA,"Male","Other","CSP50","Private+trip to office",57,0,0,0,0,0,0,1,0,9,50,0
0.307,440,2004-01-01,2004-04-22,"Female","Other","CSP60","Private",67,0,94.9785498489426,0,0,0,0,0,0,7,50,1
0.692,443,2004-04-22,NA,"Female","Other","CSP60","Private",67,0,0,0,0,0,0,1,0,7,50,0
0.253,175,2004-09-30,NA,"Male","Other","CSP50","Private+trip to office",33,0,0,0,0,0,0,2,0,7,72,0
0.75,605,2004-01-01,2004-10-01,"Male","Other","CSP60","Private",68,0,0,0,0,0,0,0,0,2,50,0
0.021,132,2004-01-01,2004-01-09,"Female","Other","CSP50","Private+trip to office",29,0,0,0,0,0,0,0,0,6,54,0
0.978,132,2004-01-09,NA,"Female","Other","CSP50","Private+trip to office",29,0,0,0,0,0,0,0,0,4,54,0
0.03,514,2004-01-01,2004-01-12,"Male","Other","CSP60","Private",65,1,0,0,0,0,0,0,0,10,50,0
0.558,514,2004-01-12,2004-08-03,"Male","Other","CSP60","Private",65,1,0,0,0,0,0,0,0,10,50,0
0.337,445,2004-03-30,2004-08-01,"Female","Other","CSP50","Private",59,0,0,1,0,1,0,0,0,7,62,0
0.416,450,2004-08-01,NA,"Female","Other","CSP50","Private",59,0,0,1,0,1,0,0,0,7,58,0
0.673,383,2004-04-29,NA,"Female","Other","CSP50","Private+trip to office",65,0,0,0,0,0,0,0,0,6,50,0
1,371,2004-01-01,NA,"Male","Other","CSP48","Professional",49,0,97.0758308157099,0,1,1,0,0,3,10,50,1
0.5,516,2004-01-01,2004-07-01,"Female","Other","CSP37","Private",63,0,0,0,0,0,0,0,0,7,50,0
0.499,522,2004-07-01,NA,"Female","Other","CSP37","Private",64,0,0,0,0,0,0,0,0,7,50,0
0.536,105,2004-06-18,NA,"Male","Other","CSP50","Private",40,0,0,1,0,0,0,0,0,9,85,0
1,334,2004-01-01,NA,"Female","Other","CSP50","Private+trip to office",47,0,0,0,0,0,0,0,0,10,72,0
0.307,643,2004-01-01,2004-04-22,"Male","Other","CSP60","Private",72,1,0,0,0,0,0,1,0,3,50,0
0.692,646,2004-04-22,NA,"Male","Other","CSP60","Private",72,1,0,0,0,0,0,1,0,3,50,0
0.177,442,2004-01-01,2004-03-05,"Male","Other","CSP50","Professional",55,0,0,0,0,0,0,0,0,9,50,0
0.822,444,2004-03-05,NA,"Male","Other","CSP50","Professional",56,0,2163.26283987915,0,0,0,0,0,0,9,50,1
0.751,86,2004-03-31,NA,"Male","Alone","CSP50","Private+trip to office",26,0,97.7003021148036,1,1,0,0,1,0,5,68,1
0.302,452,2004-01-01,2004-04-20,"Male","Other","CSP60","Private",77,0,0,1,0,0,0,1,0,7,50,0
0.25,525,2004-01-01,2004-04-01,"Male","Other","CSP60","Private",68,0,0,0,1,1,0,0,0,11,50,0
0.25,454,2004-01-01,2004-04-01,"Female","Other","CSP66","Private",58,0,0,0,0,0,0,0,0,7,50,0
0.749,457,2004-04-01,NA,"Female","Other","CSP66","Private",59,0,0,0,0,0,0,0,0,7,50,0
0.361,280,2004-08-21,NA,"Male","Other","CSP60","Private",60,0,0,0,0,0,0,0,0,7,50,0
0.083,249,2004-01-01,2004-02-01,"Male","Other","CSP50","Private+trip to office",38,0,0,0,0,0,0,0,3,9,50,0
0.689,519,2004-04-23,NA,"Female","Other","CSP60","Private",66,0,0,1,0,0,0,2,0,5,50,0
0.617,200,2004-05-19,NA,"Male","Other","CSP50","Private+trip to office",34,1,0,1,0,0,0,0,0,5,63,0
1,398,2004-01-01,NA,"Male","Other","CSP42","Professional run",51,0,0,0,0,0,0,2,0,4,50,0
0.747,479,2004-04-02,NA,"Female","Other","CSP60","Private",68,0,24528.9616314199,1,1,0,0,0,0,10,50,1
0.075,596,2004-12-04,NA,"Male","Other","CSP60","Private",71,0,0,0,0,0,0,0,0,7,50,0
0.77,131,2004-03-24,NA,"Female","Other","CSP55","Private+trip to office",31,0,0,0,0,0,0,1,0,7,60,0
1,382,2004-01-01,NA,"Female","Other","CSP50","Private+trip to office",57,0,0,0,1,0,0,0,0,9,50,0
0.25,269,2004-01-01,2004-04-01,"Female","Other","CSP50","Private+trip to office",40,0,0,0,0,0,0,2,0,6,50,0
0.749,272,2004-04-01,NA,"Female","Other","CSP50","Private+trip to office",40,0,0,0,0,0,0,2,0,6,50,0
0.233,443,2004-10-07,NA,"Female","Alone","CSP50","Private+trip to office",57,0,0,0,0,0,1,0,0,7,50,0
0.083,705,2004-01-01,2004-02-01,"Male","Other","CSP60","Private",78,0,0,0,0,0,0,2,0,6,50,0
0.916,706,2004-02-01,NA,"Male","Other","CSP60","Private",78,0,0,0,0,0,0,2,0,6,50,0
0.51,170,2004-04-24,2004-10-28,"Female","Other","CSP50","Private+trip to office",32,0,0,0,1,0,0,0,0,6,90,0
1,486,2004-01-01,NA,"Male","Other","CSP37","Private",62,0,0,0,0,0,0,0,0,8,50,0
0.525,418,2004-06-22,NA,"Male","Other","CSP50","Private+trip to office",53,0,0,0,0,0,0,0,0,9,50,0
1,462,2004-01-01,NA,"Male","Other","CSP50","Private+trip to office",57,0,0,0,0,0,0,0,0,7,50,0
0.083,72,2004-01-01,2004-02-01,"Female","Alone","CSP55","Private+trip to office",27,0,0,1,0,0,0,0,0,9,100,0
0.916,73,2004-02-01,NA,"Female","Alone","CSP55","Private+trip to office",27,0,0,1,0,0,0,0,0,9,95,0
0.931,286,2004-01-26,NA,"Female","Other","CSP50","Private+trip to office",64,1,130.349546827795,0,1,0,0,0,0,7,50,1
0.083,171,2004-01-01,2004-02-01,"Male","Other","CSP50","Private+trip to office",41,0,0,0,0,0,1,0,0,11,50,0
0.573,172,2004-02-01,2004-08-28,"Male","Other","CSP50","Private+trip to office",41,0,0,0,0,0,1,0,0,11,50,0
0.631,154,2004-05-14,NA,"Male","Other","CSP50","Private+trip to office",32,0,1001.65196374622,0,0,0,1,0,0,7,72,1
0.094,125,2004-01-01,2004-02-05,"Female","Alone","CSP42","Professional run",28,0,0,3,3,0,0,0,0,11,96,0
0.314,225,2004-09-08,NA,"Female","Other","CSP50","Private",40,0,0,0,0,0,0,0,0,9,50,0
0.083,245,2004-01-01,2004-02-01,"Male","Other","CSP50","Private+trip to office",38,0,0,0,0,0,0,1,0,7,50,0
0.419,246,2004-02-01,2004-07-02,"Male","Other","CSP50","Private+trip to office",38,0,0,0,0,0,0,1,0,7,50,0
0.497,251,2004-07-02,NA,"Male","Other","CSP50","Private+trip to office",38,0,0,0,0,0,0,1,0,6,50,0
0.097,249,2004-01-01,2004-02-06,"Male","Alone","CSP50","Private",38,0,0,0,0,0,0,0,0,9,76,0
0.902,250,2004-02-06,NA,"Male","Alone","CSP50","Private",38,0,0,0,0,0,0,0,0,9,72,0
0.345,444,2004-08-27,NA,"Male","Other","CSP60","Private",56,0,0,0,0,0,0,2,0,3,50,0
0.25,460,2004-01-01,2004-04-01,"Male","Other","CSP50","Private",59,0,0,0,0,0,0,1,0,5,50,0
0.749,463,2004-04-01,NA,"Male","Other","CSP50","Private",59,0,0,0,0,0,0,1,0,5,50,0
0.25,513,2004-01-01,2004-04-01,"Male","Other","CSP60","Private",72,0,0,1,1,1,0,0,0,4,50,0
0.749,516,2004-04-01,NA,"Male","Other","CSP60","Private",72,0,0,1,1,1,0,0,0,4,50,0
0.458,400,2004-07-16,NA,"Male","Other","CSP42","Private",56,0,0,0,0,0,0,0,2,6,67,0
0.177,526,2004-02-06,2004-04-10,"Male","Other","CSP42","Professional run",63,0,0,0,1,0,0,2,0,11,50,0
0.725,528,2004-04-10,NA,"Male","Other","CSP42","Professional run",63,0,0,0,1,0,0,2,0,11,50,0
0.428,101,2004-07-27,NA,"Male","Alone","CSP48","Private",26,0,0,0,1,0,1,1,0,9,72,0
0.113,219,2004-01-01,2004-02-12,"Male","Other","CSP50","Private",38,0,3607.95951661631,0,1,0,0,0,0,10,64,1
0.886,220,2004-02-12,NA,"Male","Other","CSP50","Private",38,0,0,0,2,0,0,0,0,10,60,0
0.083,197,2004-01-01,2004-02-01,"Male","Alone","CSP50","Private+trip to office",56,0,0,1,0,0,0,0,0,11,100,0
0.916,198,2004-02-01,NA,"Male","Alone","CSP50","Private+trip to office",56,0,0,1,0,0,0,0,0,11,95,0
0.132,206,2004-01-01,2004-02-19,"Male","Other","CSP50","Private",35,0,0,1,0,0,0,2,0,6,95,0
0.867,207,2004-02-19,NA,"Male","Other","CSP50","Private",35,0,0,1,0,0,0,2,0,6,90,0
0.848,79,2004-02-26,NA,"Male","Other","CSP50","Private",24,0,789.367069486405,0,0,0,0,0,0,9,72,1
0.083,314,2004-01-01,2004-02-01,"Male","Other","CSP66","Professional",49,0,0,0,1,0,2,0,0,5,50,0
0.858,315,2004-02-01,2004-12-10,"Male","Other","CSP66","Professional",50,0,290.779758308157,0,1,0,2,0,0,5,50,1
0.058,325,2004-12-10,NA,"Male","Other","CSP66","Professional",50,0,0,0,1,0,2,1,0,7,50,0
0.197,264,2004-10-20,NA,"Male","Other","CSP55","Private+trip to office",44,0,0,0,0,0,0,0,0,6,50,0
0.127,223,2004-01-01,2004-02-17,"Female","Other","CSP50","Private",54,0,0,1,0,0,1,0,0,7,100,0
0.872,224,2004-02-17,NA,"Female","Other","CSP50","Private",54,0,0,1,0,0,1,0,0,7,95,0
0.275,82,2004-09-22,NA,"Male","Other","CSP50","Private+trip to office",30,0,0,2,0,0,0,0,0,5,100,0
0.6,440,2004-05-25,NA,"Female","Other","CSP50","Private+trip to office",57,0,0,0,0,0,0,0,0,6,50,0
0.773,260,2004-03-23,NA,"Male","Alone","CSP50","Private+trip to office",40,0,0,1,0,0,0,0,0,8,68,0
0.083,139,2004-01-01,2004-02-01,"Male","Other","CSP50","Private+trip to office",30,0,0,0,0,0,0,0,0,7,76,0
0.916,140,2004-02-01,NA,"Male","Other","CSP50","Private+trip to office",30,0,0,0,0,0,0,0,0,7,72,0
0.155,406,2004-11-05,NA,"Male","Other","CSP55","Private+trip to office",51,0,0,0,0,0,0,0,0,11,72,0
0.083,165,2004-01-01,2004-02-01,"Male","Other","CSP50","Professional",33,0,0,0,0,0,1,1,1,10,55,0
0.916,166,2004-02-01,NA,"Male","Other","CSP50","Professional",33,0,0,0,0,0,1,1,1,10,52,0
0.311,530,2004-09-09,NA,"Male","Other","CSP60","Private",62,0,0,0,0,0,0,1,0,10,50,0
0.073,73,2004-01-01,2004-01-28,"Female","Alone","CSP50","Private+trip to office",25,1,0,0,1,0,0,0,0,10,76,0
0.926,73,2004-01-28,NA,"Female","Other","CSP55","Private+trip to office",25,1,0,0,1,0,0,0,0,10,72,0
0.013,301,2004-01-01,2004-01-06,"Female","Other","CSP50","Private+trip to office",44,0,0,0,0,0,0,1,0,6,50,0
0.069,301,2004-01-06,2004-02-01,"Female","Other","CSP50","Private+trip to office",44,0,0,0,0,0,0,1,0,6,50,0
0.882,302,2004-02-01,2004-12-19,"Female","Other","CSP50","Private+trip to office",44,0,0,0,0,0,0,1,0,6,50,0
0.083,198,2004-01-01,2004-02-01,"Female","Other","CSP50","Private+trip to office",37,0,0,0,0,0,0,0,0,10,64,0
0.189,316,2004-10-23,NA,"Male","Other","CSP50","Private",46,0,0,0,0,0,0,0,0,10,50,0
0.217,300,2004-01-13,2004-04-01,"Female","Other","CSP50","Private+trip to office",43,0,0,2,2,0,0,0,0,6,79,0
0.749,303,2004-04-01,NA,"Female","Other","CSP50","Private+trip to office",43,0,0,2,2,0,0,0,0,6,75,0
0.881,439,2004-02-14,NA,"Male","Other","CSP66","Professional",54,0,97.3232628398791,0,0,0,0,1,1,4,85,1
0.611,577,2004-05-21,NA,"Female","Other","CSP60","Private",66,0,526.629607250755,0,0,0,0,0,0,5,50,1
0.673,445,2004-04-29,NA,"Male","Other","CSP50","Private+trip to office",59,1,0,1,0,0,0,1,0,7,50,0
0.166,439,2004-01-01,2004-03-01,"Male","Other","CSP50","Private+trip to office",58,0,0,0,0,0,1,0,0,6,50,0
0.166,253,2004-01-01,2004-03-01,"Male","Other","CSP42","Professional run",40,0,0,2,0,0,0,2,0,10,50,0
0.833,255,2004-03-01,NA,"Male","Other","CSP42","Professional run",40,0,0,2,0,0,0,2,0,10,50,0
0.199,402,2004-01-01,2004-03-13,"Male","Other","CSP60","Private",77,0,0,0,0,0,0,0,0,6,50,0
0.8,404,2004-03-13,NA,"Male","Other","CSP60","Private",77,0,0,0,0,0,0,0,0,6,50,0
0.166,195,2004-01-01,2004-03-01,"Female","Other","CSP50","Private+trip to office",35,0,0,0,0,0,0,0,0,7,50,0
0.833,197,2004-03-01,NA,"Female","Other","CSP50","Private+trip to office",36,0,0,0,0,0,0,0,0,7,50,0
0.069,371,2004-12-06,NA,"Male","Alone","CSP42","Professional run",49,0,0,0,0,0,0,0,0,11,50,0
0.539,76,2004-06-17,NA,"Male","Other","CSP50","Private+trip to office",35,0,2163.26283987915,0,0,0,0,1,0,10,90,1
0.195,264,2004-10-21,NA,"Male","Other","CSP66","Professional",40,0,0,0,0,0,0,0,1,9,50,0
0.314,111,2004-09-08,NA,"Male","Other","CSP50","Private",30,0,0,0,1,0,0,1,3,10,76,0
1,308,2004-01-01,NA,"Male","Other","CSP42","Professional",44,0,0,0,0,0,0,0,0,11,69,0
0.205,84,2004-01-01,2004-03-15,"Male","Alone","CSP50","Private+trip to office",25,0,364.325981873112,0,0,0,0,0,0,5,95,1
0.25,591,2004-01-01,2004-04-01,"Male","Other","CSP55","Private+trip to office",71,0,0,0,0,0,0,0,0,7,50,0
0.749,594,2004-04-01,NA,"Male","Other","CSP60","Private",71,0,0,0,0,0,0,0,0,7,50,0
0.189,226,2004-01-23,2004-04-01,"Male","Other","CSP50","Private+trip to office",40,0,0,0,1,0,0,1,0,5,50,0
0.749,229,2004-04-01,NA,"Male","Other","CSP50","Private+trip to office",41,0,0,0,1,0,0,1,0,5,50,0
0.595,632,2004-05-27,NA,"Male","Other","CSP60","Private",73,1,0,0,0,0,0,0,0,7,50,0
0.203,226,2004-10-18,NA,"Male","Other","CSP50","Private+trip to office",37,0,0,0,0,0,0,3,0,6,50,0
0.25,623,2004-01-01,2004-04-01,"Female","Other","CSP60","Private",70,1,0,0,0,0,0,0,0,6,65,0
0.203,148,2004-10-18,NA,"Female","Other","CSP50","Private+trip to office",31,0,0,0,0,0,0,1,0,3,72,0
0.416,686,2004-01-01,2004-06-01,"Male","Other","CSP60","Private",79,0,0,1,0,0,0,0,0,10,50,0
0.485,691,2004-06-01,2004-11-26,"Male","Other","CSP60","Private",80,0,0,1,0,0,0,0,0,10,50,0
0.098,696,2004-11-26,NA,"Male","Other","CSP60","Private",80,0,0,1,0,0,0,0,0,10,50,0
0.25,276,2004-01-01,2004-04-01,"Female","Other","CSP50","Private+trip to office",47,0,0,0,0,0,0,0,0,5,50,0
0.749,279,2004-04-01,NA,"Female","Other","CSP50","Private+trip to office",47,0,755.127190332326,0,0,0,0,0,0,5,50,1
0.125,428,2004-11-16,NA,"Female","Other","CSP60","Private",70,1,0,1,0,0,0,0,0,7,50,0
0.166,162,2004-01-01,2004-03-01,"Female","Alone","CSP50","Private+trip to office",36,1,0,0,0,0,0,0,0,6,76,0
0.166,497,2004-01-01,2004-03-01,"Male","Other","CSP60","Private",63,0,0,0,1,0,0,2,1,3,76,0
0.833,499,2004-03-01,NA,"Male","Alone","CSP60","Private",63,0,109.506344410876,0,1,0,0,1,1,3,72,1
0.232,273,2004-03-01,2004-05-25,"Female","Other","CSP66","Professional",49,0,0,1,0,0,0,0,0,6,55,0
0.6,275,2004-05-25,NA,"Female","Other","CSP66","Professional",49,0,0,1,0,0,0,0,1,6,55,0
0.497,256,2004-07-02,NA,"Male","Alone","CSP50","Private+trip to office",39,0,1294.01057401813,0,1,0,0,1,0,11,51,1
0.822,560,2004-03-05,NA,"Male","Other","CSP60","Private",71,0,0,0,0,0,1,0,0,10,50,0
0.232,216,2004-01-01,2004-03-25,"Male","Other","CSP50","Private+trip to office",36,0,0,0,0,0,0,0,0,6,50,0
0.767,218,2004-03-25,NA,"Male","Other","CSP50","Private+trip to office",36,0,0,0,0,0,0,0,0,6,50,0
0.166,183,2004-01-01,2004-03-01,"Male","Other","CSP50","Private+trip to office",34,0,0,2,0,0,0,0,0,11,63,0
0.099,525,2004-01-01,2004-02-07,"Male","Other","CSP60","Private",77,0,0,0,0,0,0,0,0,7,50,0
0.15,526,2004-02-07,2004-04-01,"Male","Other","CSP60","Private",77,1,0,0,0,0,0,0,0,7,50,0
0.749,528,2004-04-01,NA,"Male","Other","CSP60","Private",77,1,0,0,0,0,0,0,0,7,50,0
0.917,211,2004-01-31,NA,"Male","Other","CSP66","Private+trip to office",35,0,0,0,0,1,0,0,0,7,57,0
0.267,526,2004-09-25,NA,"Male","Other","CSP1","Professional",63,0,0,1,1,0,0,0,1,10,58,0
